NatDex;Pokemon;HP;Atk;Def;SpA;SpD;Spe;Total;Type I;Type II;Ability I;Ability II;Hidden Ability;EV Worth;Gender;Egg Group I;Egg Group II;Catch;Evolve;Unnamed: 20;Is_Mega;Has_Evolution;Is_Dual_Type;Type_I_encoded;Type_II_encoded;Type_Bug;Type_Dark;Type_Dragon;Type_Electric;Type_Fairy;Type_Fighting;Type_Fire;Type_Flying;Type_Ghost;Type_Grass;Type_Ground;Type_Ice;Type_Normal;Type_Poison;Type_Psychic;Type_Rock;Type_Steel;Type_Water;vs_Normal;vs_Fire;vs_Water;vs_Electric;vs_Grass;vs_Ice;vs_Fighting;vs_Poison;vs_Ground;vs_Flying;vs_Psychic;vs_Bug;vs_Rock;vs_Ghost;vs_Dragon;vs_Dark;vs_Steel;vs_Fairy;n_weaknesses;n_resistances;n_immunities;n_x4_weaknesses;defensive_score_type;Bulk;Offensive_Score;Defensive_Score;Physical_Bias;Speed_Class;Catch_numeric;Catch_Difficulty
617.0;Accelgor;80;70;40;100;60;145;495.0;Bug;;Hydration;Sticky Hold;Unburden;2 Spe;Neutral;Bug;;75;Trade w/ Karrablast;;False;1;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;2.0;1.0;0.5;0.5;1.0;0.5;2.0;1.0;1.0;0.5;1.0;2.0;0.5;0.5;3;7;0;0;4;180;85.0;60.0;-30;Elite;75.0;180.0
618.0;Stunfisk;109;66;84;81;99;32;471.0;Ground;Electric;Static;Limber;Sand Viel;2 HP;Neutral;Water 1;Amorphous;75;N;;False;0;1;10;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.5;0.25;1.0;1.0;2.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;2.0;1.0;5;6;2;0;5;292;73.5;9.733.333.333.333.330;-15;Very Slow;75.0;180.0
618.0;Stunfisk-Galarian;109;81;99;66;84;32;471.0;Ground;Steel;Mimicry;;;2 HP;Neutral;;;;N;;False;0;1;10;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;2.0;1.0;0.0;0.5;0.25;4.0;1.0;0.5;1.0;1.0;2.0;4;7;1;1;5;292;73.5;9.733.333.333.333.330;15;Very Slow;;128.0
619.0;Mienfoo;45;85;50;55;50;65;350.0;Fighting;;Inner Focus;Regenerator;Reckless;1 Atk;Neutral;Field;Human-Like;180;;;False;0;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;145;70.0;48.333.333.333.333.300;30;Slow;180.0;75.0
620.0;Mienshao;65;125;60;95;60;105;510.0;Fighting;;Inner Focus;Regenerator;Reckless;2 Atk;Neutral;Field;Human-Like;45;Lv. 50;;False;1;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;185;110.0;61.666.666.666.666.600;30;Fast;45.0;210.0
621.0;Druddigon;77;120;90;60;90;48;485.0;Dragon;;Rough Skin;Sheer Force;Mold Breaker;2 Atk;Neutral;Dragon;Monster;45;N;;False;0;0;2;12;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;0.0;1;2;1;0;3;257;90.0;8.566.666.666.666.660;60;Very Slow;45.0;210.0
622.0;Golett;59;74;50;35;50;35;303.0;Ground;Ghost;Iron Fist;Klutz;No Guard;1 Atk;;Mineral;;190;;;False;0;1;10;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;2.0;0.5;2.0;2.0;1.0;0.5;2.0;1.0;6;5;2;0;3;159;54.5;53.0;39;Very Slow;190.0;65.0
623.0;Golurk;89;124;80;55;80;55;483.0;Ground;Ghost;Iron Fist;Klutz;No Guard;2 Atk;;Mineral;;90;Lv. 43;;False;1;1;10;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;2.0;0.5;2.0;2.0;1.0;0.5;2.0;1.0;6;5;2;0;3;249;89.5;83.0;69;Slow;90.0;165.0
623.0;Mega Golurk;89;159;105;70;105;55;583.0;Ground;Ghost;Unseen Fist;;;;;;;;;;True;0;1;10;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;2.0;0.5;2.0;2.0;1.0;0.5;2.0;1.0;6;5;2;0;3;299;114.5;9.966.666.666.666.660;89;Slow;;128.0
624.0;Pawniard;45;85;70;40;40;60;340.0;Dark;Steel;Defiant;Inner Focus;Pressure;1 Atk;Neutral;Human-Like;;120;;;False;0;1;1;17;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;2.0;0.5;1.0;1.0;0.5;1.0;0.5;2.0;2.0;0.5;0.5;0.5;1.0;3;9;0;0;6;155;62.5;51.666.666.666.666.600;45;Slow;120.0;135.0
625.0;Bisharp;65;125;100;60;70;70;490.0;Dark;Steel;Defiant;Inner Focus;Pressure;2 Atk;Neutral;Human-Like;;45;Lv. 52;;False;1;1;1;17;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;2.0;0.5;1.0;1.0;0.5;1.0;0.5;2.0;2.0;0.5;0.5;0.5;1.0;3;9;0;0;6;235;92.5;7.833.333.333.333.330;65;Average;45.0;210.0
626.0;Bouffalant;95;110;95;40;95;55;490.0;Normal;;Reckless;Sap Sipper;Soundproof;2 Atk;Neutral;Field;;45;N;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;285;75.0;95.0;70;Slow;45.0;210.0
627.0;Rufflet;70;83;50;37;50;60;350.0;Normal;Flying;Keen Eye;Sheer Force;Hustle;1 Atk;M (100%);Flying;;190;;;False;0;1;12;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;0.0;1.0;1.0;1.0;1.0;3;3;1;0;2;170;60.0;56.666.666.666.666.600;46;Slow;190.0;65.0
628.0;Braviary;100;123;75;57;75;80;510.0;Normal;Flying;Keen Eye;Sheer Force;Defiant;2 Atk;M (100%);Flying;;60;Lv. 54;;False;1;1;12;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;0.0;1.0;1.0;1.0;1.0;3;3;1;0;2;250;90.0;8.333.333.333.333.330;66;Average;60.0;195.0
628.0;Braviary-Hisuian;110;83;70;112;70;65;510.0;Psychic;Flying;Keen Eye;Sheer Force;Defiant;2 Atk;M (100%);;;;Level 54 (Hisui Only);;False;1;1;14;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;4.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;1.0;0.0;0.5;1.0;4;5;1;1;3;250;97.5;8.333.333.333.333.330;-29;Slow;;128.0
629.0;Vullaby;70;55;75;45;65;60;370.0;Dark;Flying;Big Pecks;Overcoat;Weak Armor;1 Def;F (100%);Flying;;190;;;False;0;1;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;2.0;1.0;0.5;1.0;0.5;4;4;0;0;0;210;50.0;70.0;10;Slow;190.0;65.0
630.0;Mandibuzz;110;65;105;55;95;80;510.0;Dark;Flying;Big Pecks;Overcoat;Weak Armor;2 SpA;F (100%);Flying;;60;Lv. 54;;False;1;1;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;2.0;1.0;0.5;1.0;0.5;4;4;0;0;0;310;60.0;10.333.333.333.333.300;10;Average;60.0;195.0
631.0;Heatmor;85;97;66;105;66;65;484.0;Fire;;Gluttony;Flash Fire;White Smoke;2 SpA;Neutral;Field;;90;N;;False;0;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;217;101.0;7.233.333.333.333.330;-8;Slow;90.0;165.0
632.0;Durant;58;109;112;48;48;109;484.0;Bug;Steel;Swarm;Hustle;Truant;2 Def;Neutral;Bug;;90;N;;False;0;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;218;78.5;7.266.666.666.666.660;61;Fast;90.0;165.0
633.0;Deino;52;65;50;45;50;38;300.0;Dark;Dragon;Hustle;;;1 Atk;Neutral;Dragon;;45;;;False;0;1;1;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;0.5;0.5;0.0;3;4;1;0;3;152;55.0;50.666.666.666.666.600;20;Very Slow;45.0;210.0
634.0;Zweilous;72;85;70;65;70;58;420.0;Dark;Dragon;Hustle;;;2 Atk;Neutral;Dragon;;45;Lv. 50;;False;1;1;1;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;0.5;0.5;0.0;3;4;1;0;3;212;75.0;7.066.666.666.666.660;20;Slow;45.0;210.0
635.0;Hydreigon;92;105;90;125;90;98;600.0;Dark;Dragon;Levitate;;;3 SpA;Neutral;Dragon;;45;Lv. 64;;False;1;1;1;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;0.5;0.5;0.0;3;4;1;0;3;272;115.0;9.066.666.666.666.660;-20;Average;45.0;210.0
636.0;Larvesta;55;85;55;50;55;60;360.0;Bug;Fire;Flame Body;;Swarm;1 Atk;Neutral;Bug;;45;;;False;0;1;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;1.0;4.0;2.0;0.5;0.5;1.0;0.5;2.0;2.0;0.5;0.5;0.5;2.0;1.0;0.5;5;9;0;1;4;165;67.5;55.0;35;Slow;45.0;210.0
637.0;Volcarona;85;60;65;135;105;100;550.0;Bug;Fire;Flame Body;;Swarm;3 SpA;Neutral;Bug;;15;Lv. 59;;False;1;1;0;6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;1.0;4.0;2.0;0.5;0.5;1.0;0.5;2.0;2.0;0.5;0.5;0.5;2.0;1.0;0.5;5;9;0;1;4;255;97.5;85.0;-75;Fast;15.0;240.0
638.0;Cobalion;91;90;129;90;72;108;580.0;Steel;Fighting;Justified;;;3 Def;;-;;3;N;;False;0;1;16;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.5;0.5;0.5;1.0;4.0;1.0;0.5;1.0;0.25;0.25;0.25;4.0;0.0;0.5;2.0;1.0;1.0;4;9;1;2;7;292;90.0;9.733.333.333.333.330;0;Fast;3.0;252.0
639.0;Terrakion;91;129;90;72;90;108;580.0;Rock;Fighting;Justified;;;3 Atk;;-;;3;N;;False;0;1;15;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;4.0;0.5;0.5;0.5;1.0;0.5;1.0;2.0;0.0;1.0;2.0;1.0;0.5;5;6;1;1;3;271;100.5;9.033.333.333.333.330;57;Fast;3.0;252.0
640.0;Virizion;91;90;72;90;129;108;580.0;Grass;Fighting;Justified;;;3 SpD;;-;;3;N;;False;0;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;1.0;0.5;2.0;1.0;0.25;2.0;0.25;0.5;0.25;4.0;0.0;0.5;2.0;1.0;0.5;6;9;1;1;5;292;90.0;9.733.333.333.333.330;0;Fast;3.0;252.0
641.0;Therian Tornadus;79;100;80;110;90;121;580.0;Flying;;Regenerator;;;3 Spd;M (100%);;;;N;;False;0;0;7;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;3;2;0;0;-1;249;105.0;83.0;-10;Fast;;128.0
641.0;Tornadus;79;115;70;125;80;111;580.0;Flying;;Prankster;;Defiant;3 Atk;M (100%);-;;3;N;;False;0;0;7;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;3;2;0;0;-1;229;120.0;7.633.333.333.333.330;-10;Fast;3.0;252.0
642.0;Therian Thundurus;79;105;70;145;80;101;580.0;Electric;Flying;Volt Absorb;;;3 SpA;M (100%);;;;N;;False;0;1;3;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.25;1.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;4;4;1;0;2;229;125.0;7.633.333.333.333.330;-40;Fast;;128.0
642.0;Thundurus;79;115;70;125;80;111;580.0;Electric;Flying;Prankster;;Defiant;3 Atk;M (100%);-;;3;N;;False;0;1;3;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.25;1.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;4;4;1;0;2;229;120.0;7.633.333.333.333.330;-10;Fast;3.0;252.0
643.0;Reshiram;100;120;100;150;120;90;680.0;Dragon;Fire;Turboblaze;;;3 SpA;;-;;3;N;;False;0;1;2;6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.0;3;4;1;0;3;320;135.0;10.666.666.666.666.600;-30;Average;3.0;252.0
644.0;Zekrom;100;150;120;120;100;90;680.0;Dragon;Electric;Teravolt;;;3 Atk;;-;;3;N;;False;0;1;2;3;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;0.5;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;2;5;2;0;7;320;135.0;10.666.666.666.666.600;30;Average;3.0;252.0
645.0;Landorus;89;125;90;115;80;101;600.0;Ground;Flying;Sand Force;;Sheer Force;3 SpA;M (100%);-;;3;N;;False;0;1;10;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.5;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;4;2;1;0;0;259;120.0;8.633.333.333.333.330;10;Fast;3.0;252.0
645.0;Therian Landorus;89;145;90;105;80;91;600.0;Ground;Flying;Intimidate;;;3 Atk;M (100%);;;;N;;False;0;1;10;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.5;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;4;2;1;0;0;259;125.0;8.633.333.333.333.330;40;Average;;128.0
646.0;Black Kyurem;125;170;100;120;90;95;700.0;Dragon;Ice;Turboblaze;;;3 SpA;;;;;N;;False;0;1;2;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;0.5;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;1.0;0.25;0.0;4;5;1;1;3;315;145.0;105.0;50;Average;;128.0
646.0;Kyurem;125;130;90;130;90;95;660.0;Dragon;Ice;Pressure;;;1 HP, 1 Atk, 1 SpA;;-;;3;N;;False;0;1;2;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;0.5;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;1.0;0.25;0.0;4;5;1;1;3;305;130.0;10.166.666.666.666.600;0;Average;3.0;252.0
646.0;White Kyurem;125;120;90;170;100;95;700.0;Dragon;Ice;Teravolt;;;3 Atk;;;;;N;;False;0;1;2;11;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;0.5;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;1.0;0.25;0.0;4;5;1;1;3;315;145.0;105.0;-50;Average;;128.0
647.0;Keldeo;91;72;90;129;90;108;580.0;Water;Fighting;Justified;;;3 SpA;;-;;3;N;;False;0;1;17;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.5;1.0;0.5;2.0;1.0;0.5;2.0;0.5;0.5;0.5;4.0;0.0;0.5;2.0;2.0;0.5;7;9;1;1;4;271;100.5;9.033.333.333.333.330;-57;Fast;3.0;252.0
648.0;Meloetta (A);100;77;77;128;128;90;600.0;Normal;Psychic;Serene Grace;;;1 Spe, 1 SpA, 1 SpD;;-;;3;N;;False;0;1;12;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.5;1.0;2;4;2;0;6;305;102.5;10.166.666.666.666.600;-51;Average;3.0;252.0
649.0;Genesect;71;120;95;120;95;99;600.0;Bug;Steel;Download;;;1 Atk, 1 Spe, 1 SpA;;-;;3;N;;False;0;1;0;17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;0.5;2.0;2.0;0.5;0.5;1.0;0.25;1.0;0.5;2.0;0.5;0.5;2.0;0.25;1.0;4;10;0;0;6;261;120.0;87.0;0;Average;3.0;252.0
650.0;Chespin;56;61;65;48;45;38;313.0;Grass;;Overgrow;;Bulletproof;1 Def;M (87.5%);Field;;45;;;False;0;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;166;54.5;55.333.333.333.333.300;13;Very Slow;45.0;210.0
651.0;Quilladin;61;78;95;56;58;57;405.0;Grass;;Overgrow;;Bulletproof;2 Def;M (87.5%);Field;;45;Level 16;;False;1;0;9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;1.0;0.5;2.0;1.0;0.5;1.0;0.5;1.0;3;7;0;0;4;214;67.0;7.133.333.333.333.330;22;Slow;45.0;210.0
652.0;Chesnaught;88;107;122;74;75;64;530.0;Grass;Fighting;Overgrow;;Bulletproof;3 Def;M (87.5%);Field;;45;Level 36;;False;1;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;1.0;0.5;2.0;1.0;0.25;2.0;0.25;0.5;0.25;4.0;0.0;0.5;2.0;1.0;0.5;6;9;1;1;5;285;90.5;95.0;33;Slow;45.0;210.0
653.0;Fennekin;40;45;40;62;60;60;307.0;Fire;;Blaze;;Magician;1 SpA;M (87.5%);Field;;45;;;False;0;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;140;53.5;46.666.666.666.666.600;-17;Slow;45.0;210.0
653.0;Mega Chesnaught;88;137;172;74;115;44;630.0;Grass;Fighting;Bulletproof;;;;;;;;;;True;0;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;1.0;0.5;2.0;1.0;0.25;2.0;0.25;0.5;0.25;4.0;0.0;0.5;2.0;1.0;0.5;6;9;1;1;5;375;105.5;125.0;63;Very Slow;;128.0
654.0;Braixen;59;59;58;90;70;73;409.0;Fire;;Blaze;;Magician;2 SpA;M (87.5%);Field;;45;Level 16;;False;1;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;187;74.5;62.333.333.333.333.300;-31;Average;45.0;210.0
655.0;Delphox;75;69;72;114;100;104;534.0;Fire;Psychic;Blaze;;Magician;3 SpA;M (87.5%);Field;;45;Level 36;;False;1;1;6;15;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;2.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;0.5;0.0;1.0;1.0;5;6;1;0;3;247;91.5;8.233.333.333.333.330;-45;Fast;45.0;210.0
655.0;Mega Delphox;75;69;72;159;125;134;634.0;Fire;Psychic;Levitate;;;;;;;;;;True;0;1;6;15;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;2.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;0.5;0.0;1.0;1.0;5;6;1;0;3;272;114.0;9.066.666.666.666.660;-90;Elite;;128.0
656.0;Froakie;41;56;40;62;44;71;314.0;Water;;Torrent;;Protean;1 Spd;M (87.5%);Water 1;;45;;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;125;59.0;41.666.666.666.666.600;-6;Average;45.0;210.0
657.0;Frogadier;54;63;52;83;56;97;405.0;Water;;Torrent;;Protean;2 Spd;M (87.5%);Water 1;;45;Level 16;;False;1;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;162;73.0;54.0;-20;Average;45.0;210.0
